,announcement_id,type_source,estate_type,price,area,price_m2,room_count,meuble,postal_code,latitude,longitude,description,collected_date,data_source,type_owner,target
1688,slg_185682681,sales,Appartement,720000.0,54.00945165403946,13331.0,3.0,False,75009,,,"Appartement
Appartement de luxe à vendre - 9EME - MARTYRS / CONDORCET - 2 CHAMBRES - DERNIER ETAGE - TRIPLE EXPOSITION - CALME EXCLUSIVITE - Charley SCHMIDT +33(0)6 15 51 73 69 Au cœur du 9ème arrondissement, à deux pas de la rue des Martyrs et de ses commerces, un bel appartement entièrement repensé par architecte, situé au sixième et dernier étage sur [...]",2022-05-09,seloger,0,1
5059,slg_182815075,sales,Appartement,241500.0,47.97377830750894,5034.0,2.0,False,78670,,,"Appartement
L' Immobilière Clemenceau vous propose un très bel appartement de 47.97 m² entièrement refait à neuf - Copropriété calme, à proximité des écoles, des commerces et de la gare SNCF (futur gare RER E - 2024), il se compose d'une entrée avec rangement, une cuisine équipée et aménagée, un séjour double donnant sur une grande terrasse, un espace nuit, to",2022-03-09,seloger,0,1
5465,slg_193341141,rentals,Appartement,920.0,57.5,16.0,3.0,False,33600,,,"PESSAC 870 € Appartement T3 Très bon état 57 m2. Avec Balcon, + parking, Cave. En résidence avec ascenseur + interphone. Comprenant séjour, cuisine Indépendante équipée, 2 chambres, salle de bain, WC. Proche transports et commerces. Nous contacter dl fd 210€",2022-10-27,seloger,0,0
5221,slg_201208041,rentals,Appartement,560.0,20.74074074074074,27.0,1.0,False,33800,,,"Rue Montfaucon, Appartement de type T1 repeint intégralement comprenant un séjour, un coin nuit, une cuisine séparée aménagée et une salle d'eau avec WC. + cour commune. Les charges comprennent une provision pour l'eau froide et la taxe d'ordures ménagères . Disponible de suite.",2023-04-18,seloger,0,1
5033,slg_180925179,rentals,Appartement,590.0,32.77777777777778,18.0,1.0,False,33400,,,"Studio
Proche PEIXOTTO et domaine universitaire. En petite résidence sécurisée , appartement T1 bis situé au 1° et dernier étage , clair et lumineux , avec séjour , kitchenette équipée , 1 mezzanine , 1 salle d'eau , 1 parking sécurisé abrité ,a deux pas de toutes commodités. 530 € +60 € .eau et charges de copropriétés incluses . Réf. annonce : 232160601",2022-01-07,seloger,0,1
2413,slg_184131815,sales,Maison,649000.0,81.99620972836387,7915.0,4.0,False,92700,,,"Villa
Maison/Villa à vendre - QUARTIER CENTRAL RECHERCHE DE COLOMBES..UNE CHARMANTE MAISON, COMPRENANT:UNE ENTREE, CUISINE AMENAGEE OUVERTE SUR LE SALON, UNE SALLE DE BAINS AVEC WC.A L'ETAGE :2 CHAMBRES UN COIN DRESSING.LE TOUT SUR UN REZ DE JARDIN TOTAL AVEC SUITE PARENTALE, CHAUFFERIE, BUANDERIE.UNE ENTREE VOITURE ET UNE JOLIE TERRASSE.A VISITER [...]",2022-03-30,seloger,0,1
139,slg_181273801,sales,Appartement,660000.0,110.7011070110701,5962.0,4.0,False,92410,,,"Appartement
Dans une copropriété calme et verdoyante, à proximité immédiate de la forêt de Fausses Reposes. Bel appartement traversant de 110, 71 m² Loi Carrez comprenant entrée, double séjour avec cheminée, sur terrasse de 16 m² orientée sud, grande cuisine séparée avec accès à la terrasse, dégagement avec nombreux placards, penderies, 2 chambres mais pos",2022-02-27,seloger,0,1
862,slg_182496397,sales,Appartement,620000.0,68.99621633652347,8986.0,3.0,False,92100,,,"Appartement
Appartement à vendre - Appartement de qualité. Appartement de type F3 comprenant: entrée, cuisine ouverte équipée, séjour double, un wc indépendant, deux chambres confortables, une salle d'eau, nombreux rangements, un grand balcon, une cave en sous-sol vient compléter ce bien. A voir rapidement.",2022-03-12,seloger,0,1
134,slg_182337587,sales,Appartement,665000.0,80.00481231953802,8312.0,4.0,False,92400,,,"Appartement
A-VENDRE 92600 Quartier Bécon-les-BRUYERES Au DERNIER étage d'une jolie copropriété avec gardien, vous découvrirez ce quatre pièces traversant très lumineux prolongé d'un BALCON vue Panoramique plein Sud , L'entrée agrémentée de nombreux rangements présente à droite un beau double séjour baigné de lumière et en traversant la cuisine équipée le tout",2022-02-27,seloger,0,1
2244,slg_183747433,sales,Appartement,675000.0,58.99833930600472,11441.0,2.0,False,75018,,,"Appartement
Appartement à vendre - Hosman vous propose à la vente ce 2 pièces de 59m2, au coeur du quartier Jules Joffrin, rue marcadet. Situé au 2e étage dans une résidence sécurisée datant de 1978, l'appartement se compose : D'une entréeD'un un grand séjour de 28m2,D'une grande cuisine semi ouverte (possibilité d'en faire une seconde chambre et [...]",2022-03-22,seloger,0,1
3750,slg_203552439,rentals,Appartement,935.0,77.91666666666667,12.0,3.0,True,33000,,,"Appartement
Location Appartement - FONDAUDEGE / JARDIN PUBLIC - Idéalement placé, rue Fondaudège - Dans un immeuble en pierre, appartement de type 3 CALME et LUMINEUX. Prestation anciennes conservées : parquet au sol, cheminée décorative. Il comprend un séjour, une salle à manger, une cuisine individuelle, deux chambres, et une salle de bain. Tram C au [...]",2023-06-07,seloger,0,1
26,slg_180178389,rentals,Appartement,1000.0,83.33333333333333,12.0,3.0,True,33000,,,"Appartement
Bordeaux - Patinoire Mériadeck - Joli T3 de 83,91 m2 Situé rue Jean Renaud Dandicolle, joli appartement lumineux et traversant situé au 1er étage d'un immeuble en pierre. Il est composé d'un séjour, d'une cuisine séparée aménagée et non équipée, de 2 chambres, d'une salle de bain et d'un WC. Proche du TRAM A. Loyer HC : 950 EUR, Char",2022-01-19,seloger,0,1
32,slg_181489981,rentals,Maison,1526.0,76.3,20.0,3.0,False,33300,,,"Maison/Villa
dressing, Jardin de 120m², terrasse avec verriere et parking couvert privatif. Récemment rénové, vous y trouverez un salon, 2 chambres à l'étage, 2 toilettes et une salle bain avec grande baignoire. Le chauffage centralisé est au gaz et les radiatiateurs sont récents, l'intégralité des vitre sont en double vitrage. Connection à la fibre Internet",2022-01-22,seloger,1,1
6392,slg_196018715,sales,Appartement,210000.0,24.0,8750.0,1.0,False,94130,,,"Votre Agence LOGER IMMO vous présente cet appartement de 24m2 dans le secteur la gare de Nogent-sur-Marne. Il comprend une entrée, un pièce de vie, une salle de bains et une cuisine indépendante. Une cave et une grande terrasse complètent ce bien. N'hésitez pas à nous contacter si vous avez la moindre question. Honoraires inclus de 5% TTC à la charge de l'acquéreur. Prix hors honoraires 200 000 euros. Classe énergie G, Classe climat E. Logement à consommation énergétique excessive. La loi impose que le niveau de performance énergétique (DPE) du bien immobilier, actuellement de classe G, soit compris, à compter du 1er janvier 2028, entre la classe A et la classe E. Montant moyen estimé des dépenses annuelles d'énergie pour un usage standard, établi à partir des prix de l'énergie de l'année 2021 : entre 410.00 et 590.00 euros. Ce bien vous est proposé par un agent commercial.",2022-12-30,seloger,0,1
4089,slg_203103081,rentals,Appartement,779.0,70.81818181818181,11.0,3.0,False,33300,,,"Appartement
Location Appartement - Idéalement située proche de Bordeaux Lac, accès Rocade immédiat et proche du Lac, Joli T3 très bien agencé traversant, basse consommation énergétique comprenant une entrée, un beau séjour ouvert sur un balcon, cuisine ouverte aménagée et équipée, deux chambres, salle de bains, wc. Charges communes et chauffage compris dans [...]",2023-05-27,seloger,0,1
5267,slg_178603313,sales,Appartement,225750.0,52.00414651002073,4341.0,3.0,True,33800,,,"BORDEAUX GARE SAINT JEAN - APPARTEMENT T3 ** EXCLUSIVITE ** Au sein d'un immeuble en pierre, venez découvrir cet appartement de type T3. Il comprend une entrée, une pièce de vie d'environ 20 m2 avec cuisine ouverte, deux chambres (environ 12 m2 et 15 m2), salle de bains avec wc. VENDU LOUE Petite copropriété de 3 lots, faibles charges. A proximité immédiate des écoles, commerces, transports : GARE / TRAM / BUS A VISITER SANS TARDER !!",2022-05-13,seloger,0,0
1231,slg_184872801,sales,Appartement,730000.0,66.9970631424376,10896.0,3.0,True,75017,,,"Appartement
Appartement à vendre - 75017 PARIS. Square Navier. Rue Navier. Dans un Immeuble Récent de Bon standing. En étage avec Ascenseur. Très Beau 3 Pièces de 67m2 sans Perte de Place, comprenant: entrée, Beau Séjour, Cuisine indépendante équipée, 2 Chambres, Salle d'eau, WC séparé, Rangements, Double Vitrage. Clair & Calme. Habitable de Suite. Une Cave. [...]",2022-04-13,seloger,0,1
3620,slg_202038097,sales,Appartement,222600.0,64.99270072992701,3425.0,4.0,True,16000,,,"Appartement
Appartement à vendre - Angoulème, proximité plateau, dans un immeuble en copropriété, appartement T4 avec terrasse comprenant: Entrée, séjour avec cuisine aménagée et équipée ouvrant sur la terrasse, 2 chambres, un bureau, une salle de bains, WC. Cave, un garage et un place de parking couverte. Appartement en parfait état, très lumineux et avec [...]",2023-05-05,seloger,0,1
