,announcement_id,type_source,estate_type,price,area,price_m2,room_count,meuble,postal_code,latitude,longitude,description,collected_date,data_source,type_owner
44508,slg_193521241,rentals,Appartement,712.0,41.88235294117647,17.0,2.0,False,33400,,,"SANS HONORAIRES. Appartements T2 spacieux et lumineux avec terrasse . Chauffage et réchauffage de l'eau collectifs, compris dans les charges. Résidence gardiennée de 50 logements proposant des prestations de qualité. Ascenseur et parking sous-sol. Commerces et services dans un rayon de 900 m : supermarchés, pharmacie, mairie, proximité école primaire, collège et lycées. Transports en commun(lignes de bus 10,20,21,35 et 58 ; tramway ligne B devant la résidence). Ville dynamique au patrimoine riche et aux nombreuses infrastructure scolaires et zones universitaires, culturelles et sportives. Près de 100 ha de bois, parcs et jardins offrent un cadre de vie vert et agréable. Droit Commun Non réservé",2022-10-30,seloger,0
2031,slg_181808297,rentals,Appartement,1290.0,41.61290322580645,31.000000000000004,2.0,True,94300,,,"Appartement
Appartement de 2 pièces d'environ 42 m² à louer meublé dans l'avenue Franklin Roosevelt dans le « quartier magique » à Vincennes. En parfait état. Loyer 1.190 €/mois plus 120€ charges. L'électricité et internet sont à la charge du locataire. . Exposition sud-est. Très lumineux, même l'après-midi, et très calme. L'appartement est situé au 3ème é",2022-01-30,seloger,1
70634,slg_198900157,rentals,Appartement,600.0,20.0,30.0,1.0,True,33700,,,"Studio
Location Appartement - Proche Tramway A Merignac Centre . Chambre meublée de 20m² en colocation dans un appartement a l étage avec séjour , cuisine salle de bain en commun, 2 terrasses , parking devant la résidence . 600 € HC Disponible De Suite . Références exigées Réf. annonce : 2351802031659",2023-03-03,seloger,0
96540,slg_201355375,sales,Appartement,399000.0,37.40157480314961,10668.0,2.0,True,75020,,,"Appartement
Appartement à vendre - Métro Ménilmontant, au quatrième étage d'un bel immeuble pierre de taille, l'agence Century 21 Parmentier - Saint Maur vous propose ce charmant appartement de deux pièces traversant. Il se compose d'une entrée avec rangements, d'un séjour exposé sud/ouest avec parquet ancien, cheminée et cuisine semi ouverte aménagée et [...]",2023-04-20,seloger,0
80943,slg_192696693,sales,Appartement,300000.0,28.65876958349255,10468.0,2.0,False,75020,,,"Rue Juoye Rouve, proche de toutes les commodités, métro Pyrénées, parc de Belleville et nombreux commerces de proximité : magasins, bars et restaurants, cet appartement vous séduira pour le calme absolu et l’agencement parfait. Situé au 3ème et dernier étage, l’appartement dispose d’une cuisine ouverte sur le séjour, 1 chambre, salle de bains avec wc. Appartement avec beaucoup de charme, bien décoré avec des tomettes anciennes, cheminée, moulures au plafond. Un cagibi sur le palier face à l’appartement complète le bien + une cave au sous sol.",2022-10-14,seloger,0
30860,slg_188988755,rentals,Appartement,832.0,43.78947368421053,19.0,2.0,True,33000,,,"Dans un immeuble récent à Bordeaux, Rive droite en face du pont Chaban Delmas Appartement T2 de 43 m² au 2 ème étage. Ce logement meublé et équipé comprend une pièce de vie ouvrant sur balcon, une cuisine américaine aménagée et équipée (micro-ondes, plaques, réfrigérateur, four), chambre au calme, belle salle d'eau et WC séparée, machine à laver. Fenêtres doubles vitrages. Chauffage gaz. À proximité du Tram B (10 min : cité du vin)",2022-07-19,seloger,0
86983,slg_194977517,sales,Appartement,230441.0,30.998251277912296,7434.0,1.0,True,33000,,,"REF 70628 contact au 09 72 76 01 09 -Charmant studio de 31m2 bien agencÃ©, avec une piÃ¨ce destinÃ©e Ã la cuisine qui s'ouvre sur le sÃ©jour et une partie pour le coin nuit et bureau, une salle d'eau avec WC vient complÃ©ter ce bien. Au coeur du centre historique dans le quartier prisÃ© de Saint Seurin desservi par le tramway, ensemble d'immeuble, en pierre de taille, rÃ©novÃ© et composÃ© de 15 appartements aux prestations de qualitÃ© avec grande cour intÃ©rieure. Proche de toutes les commoditÃ©s, commerces, restaurants, marchÃ©s, et offre culturelle. â euros‹Profitez de cette opportunitÃ© d'un appartement derniÃ¨re gÃ©nÃ©ration aux derniÃ¨res normes avec des prestations de qualitÃ©.",2022-12-01,seloger,0
17989,slg_184591543,sales,Appartement,690000.0,61.00256387587304,11311.0,3.0,True,75015,,,"Appartement
Appartement à vendre - A proximité immédiate du métro Volontaires, La Bonne Agence vous propose en exclusivité cet appartement en parfait état, de 3 pièces situé au 3ème étage avec ascenseur d'un immeuble ancien de bon standing. Il se compose d'une entrée, d'un séjour avec cuisine ouverte équipée composant un ensemble de 28 m2, de 2 chambres (10 [...]",2022-04-06,seloger,0
62272,slg_187715939,sales,Appartement,353500.0,63.00124754945642,5611.0,3.0,False,33600,,,,2022-06-17,seloger,0
36587,slg_183516451,rentals,Appartement,450.0,26.47058823529412,17.0,1.0,True,33000,,,"Studio
Location entre particulier Appartement - Très Beau Studio équipé à louer Studio 1 pièce 27 m² studio de 17 m Prestige L'appartement se trouve au 1er étage très surélevé (équivalent d'un deuxième étage) d'un immeuble moderne, avec ascenseur. Exposé sud, il bénéficie d'une vue dégagée. Entièrement rénové par un architecte d'interieur avec une [...]",2022-03-13,seloger,1
77016,slg_201553463,sales,Appartement,278000.0,62.99569453886245,4413.0,3.0,False,33000,,,"Appartement
Appartement à vendre - Mme Martine Castel Ou Disponible tous les jours jusqu'à 21 heures. T3 de 63 m² Expo Ouest Au premier étage avec ascenseur Possibilité de parking en supplément un en extérieur et un en sous-sol Surface : séjour cuisine américaine neuve 23 m² Chambre 1 : 12,68 m2 Chambre 2 : 12,88 m2 Plus une grande entrée un [...]",2023-04-25,seloger,0
89990,slg_196654775,rentals,Appartement,600.0,20.0,30.0,1.0,True,33700,,,"Proche Tramway A arrêt Merignac Centre . Chambre meublée de 20m² en colocation dans un appartement a l étage avec séjour , cuisine salle de bain en commun, 2 terrasses , parking devant la résidence . 600 € HC Disponible De Suite . Références exigées Réf. annonce : 2351913011906",2023-01-14,seloger,0
46606,slg_185192423,sales,Maison,315000.0,90.98786828422875,3462.0,4.0,False,78730,,,"Maison/Villa
Maison/Villa à vendre - SAINT ARNOULT EN YEVLINES 78730 RARE SUR LE MARCHÉ, Découvrez cette maison de plain pied sur sous-sol total, quelques petits travaux à prévoir Entrée, séjour avec cheminée, salle à manger, cuisine, 3 chambres, salle de douches, WC. Terrasse et terrain clos de 712 m² Centre ville à pied N'hésitez plus, venez visiter [...]",2022-04-21,seloger,0
71432,slg_199243205,rentals,Appartement,645.0,46.07142857142857,14.0,2.0,False,33400,,,"Appartement
Location Appartement - TALENCE - La résidence GREEN WAY est idéalement située à Talence au sud-ouest de Bordeaux. Proche du centre-ville et de l'université, elle est desservie par la ligne B du tramway. Appartement de type T2 au rez-de-chaussée, offrant une entrée, une cuisine ouverte sur le séjour, un jardin d'environ 17.50 m² avec terrasse, [...]",2023-03-09,seloger,0
26527,slg_187165817,rentals,Appartement,828.0,31.846153846153847,26.0,2.0,True,75020,,,"Appartement
Location Appartement - dans immeuble de 1920 en pierre et briques, appartement de 2 pièces au calme sur cour avec vraie cuisine, sde avec wc. . Dépôt de garantie : 768.06EUR. Honoraires 473.40EUR dont EDL 94.68EUR",2022-06-04,seloger,0
94157,slg_199468317,rentals,Appartement,650.0,29.545454545454547,22.0,1.0,False,33800,,,"Studio
Location entre particulier Appartement - BORDEAUX VICTOIRE - Rue Beaufleury. A 200m de la place de la Victoire et du tram B, à 15min à pied des trams A et C ou de la gare Saint Jean. T1 de 29m?. 1er étage arrière. Pièce à vivre, cuisine équipée et salle d'eau avec WC. Meublé. Lave-linge. Eau froide comprise dans les charges. Chauffage électrique [...]",2023-03-15,seloger,1
55837,slg_185931225,sales,Appartement,360000.0,42.00210010500525,8571.0,2.0,True,94300,,,"Appartement
Appartement à vendre - Situé à 2 pas du centre ville, au sein d'un bel immeuble ancien, l'Agence du Château vous propose un appartement de 2 pièces d'une superficie de 42 m2. Situé au 5ème et dernier étage sans ascenseur, il comprend une pièce de vie exposée Ouest, une cuisine, une chambre, une salle d'eau avec wc. Cave en sous-sol. Appartement au [...]",2022-05-13,seloger,0
56778,slg_185477571,sales,Appartement,304500.0,55.00361271676301,5536.0,3.0,True,33000,,,"Appartement
Appartement à vendre - Votre agence Abec Immobilier vous propose un appartement de type 3 au 1er et dernier étage d'un immeuble en pierre situé dans une rue très calme entre l'Eglise Saint Seurin et le Marché de Lerme. L'appartement calme et clair de 62 m2 est traversant. Il comprend une entrée, un grand séjour, une cuisine indépendante, deux [...]",2022-05-17,seloger,0
25665,slg_186954635,rentals,Appartement,995.0,29.264705882352946,34.0,1.0,True,75012,,,"Studio
Location Appartement - Villa du Bel-Air, à proximité immédiate de la coulée verte, dans une charmante rue pavée et calme, votre agence Laforêt Nation vous propose, au sein d'un immeuble de 1968 sécurisé avec ascenseur, au cinquième étage, un appartement studio loué meublé de 28.87m² composé d'une entrée avec grand placard de rangement, belle pièce [...]",2022-05-31,seloger,0
41916,slg_184212443,rentals,Appartement,493.0,27.38888888888889,18.0,1.0,True,33000,,,"Studio
Location Appartement - Rue Ste Catherine, à proximité de la place de la Victoire, du tram et des commerces. Studio meublé fonctionnel et lumineux, au 3 ème étage d'un immeuble calme et sécurisé comprenant: une entrée avec placard, une pièce principale, un coin cuisine aménagé et équipé (plaques, hotte et réfrigérateur) et une salle de bain avec [...]",2022-03-30,seloger,0
87833,slg_195450561,sales,Appartement,277200.0,57.00185070943862,4863.0,2.0,False,33000,,,"Très grand T2 avec parking Peu de T2 offre une aussi grande surface habitable : Retrouvez une chambre de 16m2, une salle d'eau privative à la chambre, des toilettes séparées à l'entrée et une pièce à vivre avec cuisine aménagée et équipée ! Une loggia accessible du séjour et de la chambre vient apporter le + de cet appartement. Parking inclus. A 6 min à pied du Tram A et à 4 min à pied des lignes de BUS. A quelques pas de Darwin, des écoles et universités, du cinéma et la place Stalingrad. Photos non contractuelles - Normes RT 2012 - Eligible PTZ. Plans, rendez-vous et réservations sur demande. Joignable 7j/7",2022-12-13,seloger,0
